"filename","size"
"wgEncodeBroadHistoneNhaCtcfStdPk.broadPeak.csv",207879702
"wgEncodeBroadHistoneNhaEzh239875Pk.broadPeak.csv",855978041
"wgEncodeBroadHistoneNhaH2azPk.broadPeak.csv",430521610
"wgEncodeBroadHistoneNhaH3k04me2Pk.broadPeak.csv",243239017
"wgEncodeBroadHistoneNhaH3k09acPk.broadPeak.csv",205549082
"wgEncodeBroadHistoneNhaH3k09me3Pk.broadPeak.csv",866832408
"wgEncodeBroadHistoneNhaH3k27acStdPk.broadPeak.csv",169875652
"wgEncodeBroadHistoneNhaH3k27me3StdPk.broadPeak.csv",572351265
"wgEncodeBroadHistoneNhaH3k36me3StdPk.broadPeak.csv",540951674
"wgEncodeBroadHistoneNhaH3k4me1StdPk.broadPeak.csv",305579397
"wgEncodeBroadHistoneNhaH3k4me3StdPk.broadPeak.csv",129239137
"wgEncodeBroadHistoneNhaH3k79me2Pk.broadPeak.csv",420786003
"wgEncodeBroadHistoneNhaH4k20me1Pk.broadPeak.csv",627994560
